2023-01-19 17:49:30,+0.3649,+0.3766,-2.218
2023-01-19 17:49:41,+0.3574,+0.3813,-2.311
2023-01-19 17:49:52,+0.3632,+0.3764,-2.409
2023-01-19 17:50:03,+0.3550,+0.3807,-2.498
2023-01-19 17:50:14,+0.3538,+0.3805,-2.605
2023-01-19 17:50:25,+0.3531,+0.3751,-2.688
2023-01-19 17:50:36,+0.3665,+0.3623,-2.754
2023-01-19 17:50:47,+0.3621,+0.3785,-2.847
2023-01-19 17:50:58,+0.3463,+0.3958,-2.940
2023-01-19 17:51:09,+0.3472,+0.3891,-3.030
2023-01-19 17:51:21,+0.3547,+0.3790,-3.135
2023-01-19 17:51:32,+0.3670,+0.3736,-3.236
2023-01-19 17:51:43,+0.3617,+0.3761,-3.336
2023-01-19 17:51:54,+0.3659,+0.3757,-3.397
2023-01-19 17:52:05,+0.3463,+0.3773,-3.519
2023-01-19 17:52:16,+0.3586,+0.3746,-3.601
2023-01-19 17:52:27,+0.3554,+0.3789,-3.679
2023-01-19 17:52:38,+0.3757,+0.3780,-3.779
2023-01-19 17:52:49,+0.3774,+0.3744,-3.865
2023-01-19 17:53:00,+0.3740,+0.3740,-3.945
2023-01-19 17:53:11,+0.3401,+0.3798,-4.029
2023-01-19 17:53:22,+0.3593,+0.3796,-4.095
2023-01-19 17:53:33,+0.3669,+0.3752,-4.177
2023-01-19 17:53:44,+0.3690,+0.3756,-4.280
2023-01-19 17:53:55,+0.3790,+0.3752,-4.385
2023-01-19 17:54:06,+0.3639,+0.3757,-4.488
2023-01-19 17:54:17,+0.3780,+0.3746,-4.550
2023-01-19 17:54:28,+0.3681,+0.3775,-4.616
2023-01-19 17:54:39,+0.3646,+0.3804,-4.686
2023-01-19 17:54:50,+0.3731,+0.3739,-4.774
2023-01-19 17:55:01,+0.3627,+0.3739,-4.841
2023-01-19 17:55:13,+0.3571,+0.3782,-4.914
2023-01-19 17:55:24,+0.3424,+0.3832,-5.000
2023-01-19 17:55:35,+0.3526,+0.3787,-5.102
2023-01-19 17:55:46,+0.3831,+0.3745,-5.186
2023-01-19 17:55:57,+0.3678,+0.3745,-5.254
2023-01-19 17:56:08,+0.3746,+0.3740,-5.342
2023-01-19 17:56:19,+0.3445,+0.3808,-5.432
2023-01-19 17:56:30,+0.3610,+0.3808,-5.520
2023-01-19 17:56:41,+0.3581,+0.3745,-5.577
2023-01-19 17:56:52,+0.3623,+0.3781,-5.658
2023-01-19 17:57:03,+0.3474,+0.3770,-5.723
2023-01-19 17:57:14,+0.3628,+0.3766,-5.794
2023-01-19 17:57:25,+0.3688,+0.3766,-5.866
2023-01-19 17:57:36,+0.3490,+0.3802,-5.927
2023-01-19 17:57:47,+0.3732,+0.3715,-6.039
2023-01-19 17:57:58,+0.3516,+0.3771,-6.120
2023-01-19 17:58:09,+0.3569,+0.3769,-6.215
2023-01-19 17:58:20,+0.3730,+0.3760,-6.277
2023-01-19 17:58:31,+0.3604,+0.3783,-6.337
2023-01-19 17:58:42,+0.3612,+0.3803,-6.391
2023-01-19 17:58:53,+0.3737,+0.3752,-6.475
2023-01-19 17:59:05,+0.3638,+0.3734,-6.572
2023-01-19 17:59:16,+0.3485,+0.3779,-6.614
2023-01-19 17:59:27,+0.3684,+0.3700,-6.709
2023-01-19 17:59:38,+0.3676,+0.3784,-6.804
2023-01-19 17:59:49,+0.3646,+0.3725,-6.873
2023-01-19 18:00:00,+0.3634,+0.3759,-6.959
2023-01-19 18:00:11,+0.3553,+0.3788,-7.027
2023-01-19 18:00:22,+0.3533,+0.3804,-7.083
2023-01-19 18:00:33,+0.3561,+0.3822,-7.174
2023-01-19 18:00:44,+0.3670,+0.3713,-7.225
2023-01-19 18:00:55,+0.3692,+0.3767,-7.308
2023-01-19 18:01:06,+0.3608,+0.3785,-7.394
2023-01-19 18:01:17,+0.3810,+0.3693,-7.431
2023-01-19 18:01:28,+0.3652,+0.3803,-7.502
2023-01-19 18:01:39,+0.3589,+0.3805,-7.604
2023-01-19 18:01:50,+0.3617,+0.3790,-7.712
2023-01-19 18:02:01,+0.3381,+0.3837,-7.786
2023-01-19 18:02:12,+0.3791,+0.3732,-7.857
2023-01-19 18:02:23,+0.3620,+0.3799,-7.903
2023-01-19 18:02:34,+0.3779,+0.3766,-7.961
2023-01-19 18:02:45,+0.3662,+0.3746,-8.010
2023-01-19 18:02:57,+0.3701,+0.3752,-8.087
2023-01-19 18:03:08,+0.3757,+0.3746,-8.187
2023-01-19 18:03:19,+0.3696,+0.3759,-8.253
2023-01-19 18:03:30,+0.3691,+0.3766,-8.312
2023-01-19 18:03:41,+0.3647,+0.3735,-8.399
2023-01-19 18:03:52,+0.3786,+0.3702,-8.468
2023-01-19 18:04:03,+0.3781,+0.3756,-8.520
2023-01-19 18:04:14,+0.3515,+0.3774,-8.620
2023-01-19 18:04:25,+0.3688,+0.3749,-8.669
2023-01-19 18:04:36,+0.3474,+0.3794,-8.734
2023-01-19 18:04:47,+0.3812,+0.3707,-8.784
2023-01-19 18:04:58,+0.3599,+0.3788,-8.859
2023-01-19 18:05:09,+0.3688,+0.3761,-8.940
2023-01-19 18:05:20,+0.3752,+0.3725,-8.982
2023-01-19 18:05:31,+0.3904,+0.3703,-9.052
2023-01-19 18:05:42,+0.3462,+0.3820,-9.148
2023-01-19 18:05:53,+0.3605,+0.3770,-9.202
2023-01-19 18:06:04,+0.3697,+0.3717,-9.233
2023-01-19 18:06:15,+0.3530,+0.3766,-9.285
2023-01-19 18:06:26,+0.3608,+0.3786,-9.349
2023-01-19 18:06:37,+0.3767,+0.3726,-9.451
2023-01-19 18:06:48,+0.3555,+0.3775,-9.547
2023-01-19 18:07:00,+0.3534,+0.3796,-9.591
2023-01-19 18:07:11,+0.3686,+0.3753,-9.656
2023-01-19 18:07:22,+0.3655,+0.3765,-9.708
2023-01-19 18:07:33,+0.3634,+0.3753,-9.784
2023-01-19 18:07:44,+0.3622,+0.3760,-9.859
2023-01-19 18:07:55,+0.3931,+0.3669,-9.926
2023-01-19 18:08:06,+0.3771,+0.3727,-9.955
2023-01-19 18:08:17,+0.3683,+0.3774,-10.061
2023-01-19 18:08:28,+0.3555,+0.3788,-10.121
2023-01-19 18:08:39,+0.3698,+0.3725,-10.175
2023-01-19 18:08:50,+0.3742,+0.3757,-10.264
2023-01-19 18:09:01,+0.3739,+0.3734,-10.347
2023-01-19 18:09:12,+0.3568,+0.3775,-10.430
2023-01-19 18:09:23,+0.3671,+0.3755,-10.481
2023-01-19 18:09:34,+0.3594,+0.3764,-10.530
2023-01-19 18:09:45,+0.3562,+0.3748,-10.601
2023-01-19 18:09:56,+0.3393,+0.3800,-10.687
2023-01-19 18:10:07,+0.3899,+0.3702,-10.753
2023-01-19 18:10:18,+0.3556,+0.3760,-10.791
2023-01-19 18:10:29,+0.3484,+0.3787,-10.840
2023-01-19 18:10:40,+0.3510,+0.3751,-10.897
2023-01-19 18:10:52,+0.3723,+0.3765,-10.944
2023-01-19 18:11:03,+0.3558,+0.3758,-11.019
2023-01-19 18:11:14,+0.3495,+0.3770,-11.120
2023-01-19 18:11:25,+0.3423,+0.3810,-11.181
2023-01-19 18:11:36,+0.3747,+0.3714,-11.256
2023-01-19 18:11:47,+0.3594,+0.3765,-11.310
2023-01-19 18:11:58,+0.3778,+0.3698,-11.367
2023-01-19 18:12:09,+0.3427,+0.3770,-11.411
2023-01-19 18:12:20,+0.3539,+0.3761,-11.442
2023-01-19 18:12:31,+9.5654,+0.4194,-11.543
2023-01-19 18:12:42,+9.5626,+0.4214,-11.604
2023-01-19 18:12:53,+9.5510,+0.4277,-11.660
2023-01-19 18:13:04,+9.5601,+0.4271,-11.729
2023-01-19 18:13:15,+9.5755,+0.4242,-11.770
2023-01-19 18:13:26,+9.5652,+0.4302,-11.858
