"Series,""Date"",""Value"""
"Temperature for Smartbrick 141425,""2022-03-12 18:13:56"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 18:23:57"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 18:33:56"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-12 18:43:56"",""11.5"""
"Temperature for Smartbrick 141425,""2022-03-12 18:53:56"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-12 19:03:56"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-12 19:13:58"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-12 19:23:57"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-12 19:33:56"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-12 19:43:56"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-12 19:53:57"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 20:03:59"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 20:13:57"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 20:23:56"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 20:33:56"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 20:43:56"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 20:53:57"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 21:03:56"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 21:13:56"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 21:23:56"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 21:33:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 21:43:57"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 21:53:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 22:03:56"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-12 22:13:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 22:23:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 22:33:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 22:43:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 22:54:02"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 23:03:56"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 23:13:56"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 23:23:56"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 23:33:57"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 23:43:56"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-12 23:53:56"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-13 00:03:56"",""11.5"""
"Temperature for Smartbrick 141425,""2022-03-13 00:13:56"",""11.5"""
"Temperature for Smartbrick 141425,""2022-03-13 00:23:58"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-13 00:33:57"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-13 00:43:56"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-13 00:53:58"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-13 01:03:56"",""11"""
"Temperature for Smartbrick 141425,""2022-03-13 01:13:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 01:23:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 01:33:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 01:43:56"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-13 01:53:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 02:03:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 02:13:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 02:23:56"",""11"""
"Temperature for Smartbrick 141425,""2022-03-13 02:33:56"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 02:43:57"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-13 02:53:56"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-13 03:03:56"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-13 03:13:56"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-13 03:23:56"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-13 03:33:56"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-13 03:43:56"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-13 03:53:56"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-13 04:03:56"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-13 04:13:56"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-13 04:23:56"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-13 04:33:56"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-13 04:43:56"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-13 04:53:56"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-13 05:03:56"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-13 05:13:56"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-13 05:23:56"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-13 05:33:56"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-13 05:43:56"",""10"""
"Temperature for Smartbrick 141425,""2022-03-13 05:53:56"",""10"""
"Temperature for Smartbrick 141425,""2022-03-13 06:03:56"",""10"""
"Temperature for Smartbrick 141425,""2022-03-13 06:13:56"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-13 06:23:56"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-13 06:33:56"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-13 06:43:56"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-13 06:53:56"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-13 07:03:55"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-13 07:13:56"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-13 07:23:55"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-13 07:33:56"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-13 07:43:56"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-13 07:53:55"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-13 08:03:55"",""10"""
"Temperature for Smartbrick 141425,""2022-03-13 08:13:56"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-13 08:23:56"",""10"""
"Temperature for Smartbrick 141425,""2022-03-13 08:33:55"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-13 08:43:55"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-13 08:53:55"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-13 09:04:01"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-13 09:13:56"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-13 09:23:55"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-13 09:33:55"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-13 09:43:55"",""11.5"""
"Temperature for Smartbrick 141425,""2022-03-13 09:53:55"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-13 10:03:55"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-13 10:13:56"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-13 10:23:55"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-13 10:33:55"",""12"""
"Temperature for Smartbrick 141425,""2022-03-13 10:43:55"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-13 10:53:55"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-13 11:03:55"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-13 11:13:56"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-13 11:23:56"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-13 11:33:55"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-13 11:43:55"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-13 11:53:55"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-13 12:03:55"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-13 12:13:56"",""13"""
"Temperature for Smartbrick 141425,""2022-03-13 12:23:55"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-13 12:33:55"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-13 12:43:55"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-13 12:53:55"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-13 13:03:55"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-13 13:13:55"",""13.6"""
"Temperature for Smartbrick 141425,""2022-03-13 13:23:55"",""13.9"""
"Temperature for Smartbrick 141425,""2022-03-13 13:33:55"",""14.1"""
"Temperature for Smartbrick 141425,""2022-03-13 13:43:55"",""14.2"""
"Temperature for Smartbrick 141425,""2022-03-13 13:53:56"",""14.3"""
"Temperature for Smartbrick 141425,""2022-03-13 14:03:55"",""14.4"""
"Temperature for Smartbrick 141425,""2022-03-13 14:13:56"",""14.5"""
"Temperature for Smartbrick 141425,""2022-03-13 14:23:58"",""14.6"""
"Temperature for Smartbrick 141425,""2022-03-13 14:33:55"",""14.7"""
"Temperature for Smartbrick 141425,""2022-03-13 14:43:55"",""14.8"""
"Temperature for Smartbrick 141425,""2022-03-13 14:53:55"",""14.9"""
"Temperature for Smartbrick 141425,""2022-03-13 15:03:57"",""14.9"""
"Temperature for Smartbrick 141425,""2022-03-13 15:13:55"",""14.9"""
"Temperature for Smartbrick 141425,""2022-03-13 15:23:55"",""15"""
"Temperature for Smartbrick 141425,""2022-03-13 15:33:55"",""15"""
"Temperature for Smartbrick 141425,""2022-03-13 15:43:55"",""15.1"""
"Temperature for Smartbrick 141425,""2022-03-13 15:53:55"",""15.1"""
"Temperature for Smartbrick 141425,""2022-03-13 16:03:55"",""15.1"""
"Temperature for Smartbrick 141425,""2022-03-13 16:13:55"",""15.1"""
"Temperature for Smartbrick 141425,""2022-03-13 16:23:56"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 16:33:55"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 16:43:55"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 16:53:55"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 17:03:56"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 17:13:55"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 17:23:55"",""15.3"""
"Temperature for Smartbrick 141425,""2022-03-13 17:33:55"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 17:43:55"",""15.2"""
"Temperature for Smartbrick 141425,""2022-03-13 17:53:55"",""14.9"""
"Temperature for Smartbrick 141425,""2022-03-13 18:03:56"",""14.7"""
"Temperature for Smartbrick 141425,""2022-03-13 18:13:55"",""14.5"""
"Temperature for Smartbrick 141425,""2022-03-13 18:23:55"",""14.2"""
"Temperature for Smartbrick 141425,""2022-03-13 18:33:55"",""13.9"""
"Temperature for Smartbrick 141425,""2022-03-13 18:43:55"",""13.6"""
"Temperature for Smartbrick 141425,""2022-03-13 18:53:55"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-13 19:03:55"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-13 19:13:55"",""13"""
"Temperature for Smartbrick 141425,""2022-03-13 19:23:55"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-13 19:33:55"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-13 19:43:55"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-13 19:53:55"",""13.5"""
"Temperature for Smartbrick 141425,""2022-03-13 20:03:55"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-13 20:13:55"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-13 20:23:55"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-13 20:33:55"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-13 20:43:55"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-13 20:53:55"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-13 21:03:55"",""13"""
"Temperature for Smartbrick 141425,""2022-03-13 21:13:58"",""13"""
"Temperature for Smartbrick 141425,""2022-03-13 21:23:55"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-13 21:33:55"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-13 21:43:55"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-13 21:53:55"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-13 22:03:55"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-13 22:13:55"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-13 22:23:55"",""12.4"""
"Temperature for Smartbrick 141425,""2022-03-13 22:33:55"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-13 22:43:55"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-13 22:53:55"",""12"""
"Temperature for Smartbrick 141425,""2022-03-13 23:03:55"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-13 23:13:55"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-13 23:23:55"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-13 23:33:55"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-13 23:43:55"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-13 23:53:55"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-14 00:03:55"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-14 00:13:55"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-14 00:23:55"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-14 00:33:55"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-14 00:43:54"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-14 00:53:55"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-14 01:03:55"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-14 01:13:55"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-14 01:23:55"",""11"""
"Temperature for Smartbrick 141425,""2022-03-14 01:33:54"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-14 01:43:55"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-14 01:53:55"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-14 02:03:55"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-14 02:13:55"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-14 02:23:55"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-14 02:33:55"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-14 02:43:54"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-14 02:53:54"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-14 03:03:55"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-14 03:13:55"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-14 03:23:55"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-14 03:33:54"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-14 03:43:54"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-14 04:03:54"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-14 05:13:54"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-14 05:23:55"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-14 05:33:54"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-14 05:43:54"",""10"""
"Temperature for Smartbrick 141425,""2022-03-14 05:53:55"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-14 06:03:54"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-14 06:13:54"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-14 06:23:55"",""9.5"""
"Temperature for Smartbrick 141425,""2022-03-14 06:33:54"",""9.4"""
"Temperature for Smartbrick 141425,""2022-03-14 06:43:54"",""9.3"""
"Temperature for Smartbrick 141425,""2022-03-14 06:53:54"",""9.2"""
"Temperature for Smartbrick 141425,""2022-03-14 07:03:54"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-14 07:13:55"",""9"""
"Temperature for Smartbrick 141425,""2022-03-14 07:23:55"",""9"""
"Temperature for Smartbrick 141425,""2022-03-14 07:33:54"",""9"""
"Temperature for Smartbrick 141425,""2022-03-14 07:43:55"",""9"""
"Temperature for Smartbrick 141425,""2022-03-14 07:53:54"",""9"""
"Temperature for Smartbrick 141425,""2022-03-14 08:03:54"",""9"""
"Temperature for Smartbrick 141425,""2022-03-14 08:13:54"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-14 08:23:54"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-14 08:33:54"",""9.2"""
"Temperature for Smartbrick 141425,""2022-03-14 08:43:54"",""9.2"""
"Temperature for Smartbrick 141425,""2022-03-14 08:53:57"",""9.3"""
"Temperature for Smartbrick 141425,""2022-03-14 09:03:54"",""9.4"""
"Temperature for Smartbrick 141425,""2022-03-14 09:13:54"",""9.5"""
"Temperature for Smartbrick 141425,""2022-03-14 09:23:54"",""9.7"""
"Temperature for Smartbrick 141425,""2022-03-14 09:33:54"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-14 09:43:54"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-14 09:53:54"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-14 10:03:54"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-14 10:13:54"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-14 10:23:54"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-14 10:33:54"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-14 10:43:54"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-14 10:53:54"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-14 11:03:54"",""11"""
"Temperature for Smartbrick 141425,""2022-03-14 11:13:55"",""11.1"""
"Temperature for Smartbrick 141425,""2022-03-14 11:23:54"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-14 11:33:54"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-14 11:43:54"",""11.6"""
