2021-11-17 08:19:17,157,16039,-69,0.009788236995748198,166,+1.8291,+15.637
2021-11-17 09:17:36,155,16036,-71,0.009665356332358198,163,+1.8295,+15.608
2021-11-17 10:17:34,156,16039,-67,0.009725900622703029,163,+1.8298,+15.648
2021-11-17 11:17:34,155,16037,-73,0.009664748279734172,162,+1.8297,+15.551
2021-11-17 12:19:16,157,16035,-72,0.009790670459683942,166,+1.8286,+15.590
2021-11-17 13:22:38,152,16040,-75,0.009475922003074542,168,+1.8312,+15.669
2021-11-17 14:17:35,147,16043,-73,0.009162523504835167,160,+1.8287,+15.687
2021-11-17 15:19:16,144,16038,-72,0.00897834391005032,170,+1.8298,+15.650
2021-11-17 16:19:16,151,16043,-79,0.009411812670250602,166,+1.8317,+15.762
2021-11-17 17:19:18,143,16038,-74,0.008915992554922947,163,+1.8288,+15.731
2021-11-17 18:17:35,143,16040,-78,0.00891487038483421,168,+1.8301,+15.747
2021-11-17 19:19:17,151,16038,-85,0.009414728641623321,166,+1.8289,+15.799
2021-11-17 20:20:59,148,16046,-92,0.009223069359802613,168,+1.8296,+15.846
2021-11-17 21:17:35,147,16041,-81,0.009163643869564211,171,+1.8299,+15.768
2021-11-17 22:17:36,149,16052,-76,0.00928196181133718,168,+1.8311,+15.783
2021-11-17 23:17:35,150,16048,-80,0.009346570809063608,171,+1.8304,+15.791
2021-11-18 00:26:03,141,16039,-92,0.008790700699675639,170,+1.8303,+15.854
2021-11-18 01:22:41,135,16046,-89,0.008412983825946426,174,+1.8305,+15.818
2021-11-18 02:17:36,141,16037,-100,0.008791770658009098,166,+1.8309,+15.818
2021-11-18 03:17:36,131,16041,-89,0.008166265926370334,168,+1.8308,+15.881
2021-11-18 04:17:37,141,16045,-90,0.008787419921485887,170,+1.8299,+15.897
2021-11-18 05:20:59,145,16043,-89,0.009037824650704178,166,+1.8298,+15.851
2021-11-18 06:17:36,146,16048,-82,0.009097337138671798,166,+1.8301,+15.893
2021-11-18 07:17:37,145,16041,-75,0.00903899171913974,168,+1.8300,+15.834
2021-11-18 08:19:18,137,16043,-91,0.008539205024948315,170,+1.8288,+15.888
2021-11-18 09:20:59,142,16046,-89,0.008849190405024713,171,+1.8307,+15.810
2021-11-18 10:17:38,148,16043,-90,0.009224800418227494,171,+1.8291,+15.794
2021-11-18 11:24:21,144,16039,-87,0.008977742555537344,173,+1.8305,+15.838
2021-11-18 12:20:59,136,16050,-78,0.008473217402906427,170,+1.8308,+15.775
2021-11-18 13:17:38,138,16049,-90,0.008598319481911669,170,+1.8305,+15.893
2021-11-18 14:20:59,133,16041,-87,0.008290941742116907,173,+1.8301,+15.891
2021-11-18 15:19:19,134,16040,-80,0.008353816476303278,171,+1.8307,+15.999
2021-11-18 16:19:19,142,16042,-94,0.008851380993069707,174,+1.8291,+16.006
2021-11-18 17:17:39,139,16033,-90,0.008669265132751137,174,+1.8300,+16.019
2021-11-18 18:17:39,139,16027,-90,0.008672510365380644,173,+1.8301,+16.038
2021-11-18 19:21:02,136,16032,-87,0.008482705561398383,176,+1.8290,+16.082
2021-11-18 20:17:38,136,16031,-87,0.00848323466431146,174,+1.8290,+16.075
2021-11-18 21:19:19,130,16037,-90,0.00810594909530243,176,+1.8308,+16.067
2021-11-18 22:19:20,124,16023,-97,0.007738579081401787,174,+1.8308,+16.129
2021-11-18 23:17:39,127,16023,-94,0.007925803864799304,174,+1.8293,+16.113
2021-11-19 00:17:38,131,16024,-94,0.008174914370915108,173,+1.8311,+16.182
2021-11-19 01:17:38,131,16023,-93,0.008175427506509063,173,+1.8308,+16.253
2021-11-19 02:19:20,124,16018,-96,0.0077409973959983655,177,+1.8293,+16.179
2021-11-19 03:22:43,134,16014,-99,0.008367323110352182,181,+1.8306,+16.142
2021-11-19 04:17:38,128,16022,-94,0.0079887076639111,171,+1.8305,+16.202
2021-11-19 05:17:38,126,16022,-98,0.007863877531013896,173,+1.8297,+16.252
2021-11-19 06:24:24,125,16018,-101,0.007803407292709746,176,+1.8298,+16.205
2021-11-19 07:19:21,131,16022,-88,0.008175952140047602,173,+1.8296,+16.200
2021-11-19 08:19:20,133,16024,-88,0.008299734182850873,174,+1.8298,+16.198
2021-11-19 09:19:21,125,16019,-85,0.007802965441070403,174,+1.8289,+16.164
2021-11-19 10:21:03,120,16015,-86,0.00749272708280714,177,+1.8300,+16.200
2021-11-19 11:19:21,127,16021,-95,0.007926790297948638,176,+1.8298,+16.184
2021-11-19 12:17:39,131,16033,-92,0.008170331719664395,174,+1.8300,+16.181
2021-11-19 13:19:20,128,16015,-85,0.007992224279476117,177,+1.8292,+16.218
2021-11-19 14:17:40,133,16026,-83,0.008298712290246753,171,+1.8301,+16.236
2021-11-19 15:21:02,141,16027,-88,0.008797294390484035,173,+1.8302,+16.189
2021-11-19 16:17:39,135,16024,-84,0.008424547639914497,177,+1.8305,+16.234
2021-11-19 17:17:41,128,16024,-90,0.007987722094926387,171,+1.8301,+16.263
2021-11-19 18:17:40,126,16024,-89,0.00786292186269496,179,+1.8315,+16.313
2021-11-19 19:22:44,127,16025,-97,0.00792480591972028,173,+1.8304,+16.310
2021-11-19 20:21:02,131,16024,-91,0.008174923205186507,176,+1.8308,+16.303
2021-11-19 21:17:40,121,16023,-102,0.007551347967696927,177,+1.8296,+16.417
2021-11-19 22:17:41,128,16023,-87,0.007988228834299697,173,+1.8295,+16.316
2021-11-19 23:19:21,126,16025,-77,0.007862461724481878,176,+1.8314,+16.399
2021-11-20 00:17:40,124,16029,-84,0.0077357180061307235,179,+1.8307,+16.350
2021-11-20 01:19:21,132,16025,-85,0.008236827331381629,174,+1.8305,+16.375
2021-11-20 02:19:21,128,16025,-85,0.007987237284561658,174,+1.8307,+16.336
2021-11-20 03:19:22,126,16026,-81,0.007861961476884415,170,+1.8287,+16.378
2021-11-20 04:17:42,126,16033,-91,0.007858502888003459,179,+1.8305,+16.409
2021-11-20 05:21:02,138,16031,-88,0.00860797906681965,176,+1.8282,+16.352
2021-11-20 06:22:44,132,16028,-79,0.00823530150814413,177,+1.8298,+16.350
