datetime,angle,temp
2022-06-02 06:35:47,+4.3195,+1.1453,+19.461
2022-06-02 06:40:48,+4.3193,+1.1451,+19.431
2022-06-02 06:45:49,+4.3182,+1.1446,+19.446
2022-06-02 06:50:50,+4.3179,+1.1451,+19.424
2022-06-02 06:55:51,+4.3198,+1.1440,+19.455
2022-06-02 07:00:52,+4.3197,+1.1444,+19.433
2022-06-02 07:05:53,+4.3186,+1.1455,+19.414
2022-06-02 07:10:54,+4.3197,+1.1453,+19.411
2022-06-02 07:15:55,+4.3179,+1.1424,+19.431
2022-06-02 07:20:56,+4.3197,+1.1451,+19.433
2022-06-02 07:25:57,+4.3179,+1.1455,+19.395
2022-06-02 07:30:58,+4.3177,+1.1451,+19.401
2022-06-02 07:35:59,+4.3195,+1.1440,+19.416
2022-06-02 07:41:01,+4.2570,-0.7938,+19.411
2022-06-02 07:46:02,+4.2556,-0.7970,+19.406
2022-06-02 07:51:03,+4.2554,-0.7972,+19.407
2022-06-02 07:56:04,+4.2547,-0.7970,+19.402
2022-06-02 08:01:05,+4.2550,-0.7977,+19.404
2022-06-02 08:06:06,+4.2547,-0.7977,+19.382
2022-06-02 08:11:07,+4.2558,-0.7983,+19.392
2022-06-02 08:16:08,+4.2543,-0.7965,+19.387
2022-06-02 08:21:09,+4.2542,-0.7981,+19.350
2022-06-02 08:26:10,+4.2542,-0.7983,+19.343
2022-06-02 08:31:11,+4.2552,-0.7983,+19.367
2022-06-02 08:36:12,+4.2543,-0.7983,+19.372
2022-06-02 08:41:13,+4.2549,-0.7981,+19.355
2022-06-02 08:46:14,+4.2527,-0.7988,+19.372
2022-06-02 08:51:15,+4.2540,-0.7990,+19.360
2022-06-02 08:56:16,+4.2538,-0.7972,+19.343
2022-06-02 09:01:17,+4.2551,-0.7974,+19.348
2022-06-02 09:06:18,+4.2544,-0.7983,+19.331
2022-06-02 09:11:19,+4.2527,-0.7979,+19.343
2022-06-02 09:16:20,+4.2544,-0.7981,+19.329
2022-06-02 09:21:22,+4.2542,-0.7999,+19.346
2022-06-02 09:26:23,+4.2545,-0.7974,+19.336
2022-06-02 09:31:24,+4.2551,-0.7988,+19.326
2022-06-02 09:36:25,+4.2551,-0.7983,+19.345
2022-06-02 09:41:26,+4.2524,-0.7997,+19.326
2022-06-02 09:46:27,+4.2536,-0.7994,+19.340
2022-06-02 09:51:28,+4.2549,-0.7990,+19.301
2022-06-02 09:56:29,+4.2540,-0.7992,+19.309
2022-06-02 10:01:30,+4.2551,-0.7990,+19.316
2022-06-02 10:06:31,+4.2544,-0.7992,+19.335
2022-06-02 10:11:32,+4.2535,-0.7992,+19.326
2022-06-02 10:16:33,+4.2556,-0.7979,+19.362
2022-06-02 10:21:34,+4.2527,-0.7988,+19.345
2022-06-02 10:26:35,+4.2533,-0.7994,+19.329
2022-06-02 10:31:36,+4.2535,-0.7983,+19.335
2022-06-02 10:36:37,+4.2533,-0.7983,+19.307
2022-06-02 10:41:38,+4.2538,-0.7983,+19.346
2022-06-02 10:46:39,+4.2553,-0.7988,+19.319
2022-06-02 10:51:40,+4.2544,-0.8001,+19.274
2022-06-02 10:56:42,+4.2531,-0.7981,+19.328
2022-06-02 11:01:43,+4.2540,-0.7997,+19.321
2022-06-02 11:06:44,+4.2540,-0.7968,+19.382
2022-06-02 11:11:45,+4.2543,-0.7990,+19.387
2022-06-02 11:16:46,+4.2537,-0.7988,+19.284
2022-06-02 11:21:47,+4.2533,-0.7992,+19.314
2022-06-02 11:26:48,+4.2535,-0.7997,+19.309
2022-06-02 11:31:49,+4.2526,-0.7994,+19.324
2022-06-02 11:36:50,+4.2551,-0.7985,+19.297
2022-06-02 11:41:51,+4.2049,-2.7947,+19.285
2022-06-02 11:46:52,+4.2047,-2.7956,+19.296
2022-06-02 11:51:53,+4.2049,-2.7961,+19.284
2022-06-02 11:56:54,+4.2052,-2.7956,+19.319
2022-06-02 12:01:55,+4.2036,-2.7965,+19.318
2022-06-02 12:06:56,+4.2047,-2.7965,+19.321
2022-06-02 12:11:57,+4.2056,-2.7970,+19.321
2022-06-02 12:16:58,+4.2048,-2.7988,+19.333
2022-06-02 12:21:59,+4.2034,-2.7974,+19.302
2022-06-02 12:27:00,+4.2029,-2.7976,+19.309
2022-06-02 12:32:02,+4.2050,-2.7970,+19.311
2022-06-02 12:37:03,+4.2056,-2.7972,+19.307
2022-06-02 12:42:04,+4.2043,-2.7988,+19.329
2022-06-02 12:47:05,+4.2038,-2.7967,+19.313
2022-06-02 12:52:06,+4.2032,-2.7985,+19.404
2022-06-02 12:57:07,+4.2043,-2.7994,+19.318
2022-06-02 13:02:08,+4.2030,-2.7988,+19.343
2022-06-02 13:07:09,+4.2034,-2.7974,+19.292
2022-06-02 13:12:10,+4.2049,-2.7979,+19.272
2022-06-02 13:17:11,+4.2052,-2.7976,+19.304
2022-06-02 13:22:12,+4.2050,-2.7976,+19.299
2022-06-02 13:27:13,+4.2050,-2.7981,+19.304
2022-06-02 13:32:14,+4.2048,-2.7972,+19.397
2022-06-02 13:37:15,+4.2043,-2.7990,+19.313
2022-06-02 13:42:16,+4.2041,-2.7999,+19.345
2022-06-02 13:47:17,+4.2055,-2.7997,+19.357
2022-06-02 13:52:18,+4.2054,-2.7996,+19.287
2022-06-02 13:57:19,+4.2034,-2.7979,+19.348
2022-06-02 14:02:21,+4.2047,-2.7997,+19.319
2022-06-02 14:07:22,+4.2057,-2.7988,+19.414
2022-06-02 14:12:23,+4.2059,-2.7997,+19.343
2022-06-02 14:17:24,+4.2032,-2.8008,+19.323
2022-06-02 14:22:25,+4.2063,-2.7985,+19.351
2022-06-02 14:27:26,+4.2032,-2.7992,+19.341
2022-06-02 14:32:27,+4.2028,-2.7992,+19.387
2022-06-02 14:37:28,+4.2041,-2.7994,+19.362
2022-06-02 14:42:29,+4.2031,-2.7999,+19.446
2022-06-02 14:47:30,+4.2022,-2.7994,+19.446
2022-06-02 14:52:31,+4.2044,-2.7997,+19.443
2022-06-02 14:57:32,+4.2030,-2.7994,+19.385
2022-06-02 15:02:33,+4.2039,-2.7997,+19.387
2022-06-02 15:07:34,+4.2030,-2.8003,+19.382
2022-06-02 15:12:35,+4.2041,-2.7994,+19.362
2022-06-02 15:17:36,+4.2030,-2.8008,+19.373
2022-06-02 15:22:37,+4.2052,-2.7983,+19.360
2022-06-02 15:27:38,+4.2046,-2.8003,+19.384
2022-06-02 15:32:39,+4.2026,-2.8006,+19.397
2022-06-02 15:37:40,+4.2012,-2.7994,+19.394
2022-06-02 15:42:42,+4.1484,-5.8408,+19.394
2022-06-02 15:47:43,+4.1513,-5.8412,+19.414
2022-06-02 15:52:44,+4.1500,-5.8412,+19.419
2022-06-02 15:57:45,+4.1482,-5.8412,+19.399
2022-06-02 16:02:46,+4.1513,-5.8417,+19.399
2022-06-02 16:07:47,+4.1491,-5.8450,+19.412
2022-06-02 16:12:48,+4.1491,-5.8419,+19.412
2022-06-02 16:17:49,+4.1486,-5.8430,+19.438
2022-06-02 16:22:50,+4.1475,-5.8437,+19.439
2022-06-02 16:27:51,+4.1500,-5.8423,+19.505
2022-06-02 16:32:52,+4.1488,-5.8412,+19.412
2022-06-02 16:37:53,+4.1509,-5.8446,+19.429
2022-06-02 16:42:54,+4.1498,-5.8428,+19.497
2022-06-02 16:47:55,+4.1491,-5.8425,+19.450
2022-06-02 16:52:56,+4.1500,-5.8423,+19.446
2022-06-02 16:57:57,+4.1498,-5.8430,+19.450
2022-06-02 17:02:58,+4.1502,-5.8439,+19.446
2022-06-02 17:07:59,+4.1496,-5.8432,+19.461
2022-06-02 17:13:00,+4.1489,-5.8407,+19.487
2022-06-02 17:18:01,+4.1487,-5.8437,+19.470
2022-06-02 17:23:03,+4.1494,-5.8432,+19.505
2022-06-02 17:28:04,+4.1496,-5.8428,+19.497
2022-06-02 17:33:05,+4.1496,-5.8421,+19.488
2022-06-02 17:38:06,+4.1487,-5.8441,+19.522
2022-06-02 17:43:07,+4.1496,-5.8443,+19.507
2022-06-02 17:48:08,+4.1494,-5.8423,+19.554
2022-06-02 17:53:09,+4.1492,-5.8439,+19.536
2022-06-02 17:58:10,+4.1480,-5.8414,+19.527
2022-06-02 18:03:11,+4.1494,-5.8434,+19.549
2022-06-02 18:08:12,+4.1479,-5.8437,+19.575
2022-06-02 18:13:13,+4.1481,-5.8430,+19.544
2022-06-02 18:18:14,+4.1508,-5.8441,+19.554
2022-06-02 18:23:15,+4.1488,-5.8439,+19.570
2022-06-02 18:28:16,+4.1479,-5.8441,+19.582
2022-06-02 18:33:17,+4.1492,-5.8439,+19.576
2022-06-02 18:38:18,+4.1478,-5.8439,+19.531
2022-06-02 18:43:19,+4.1470,-5.8434,+19.570
2022-06-02 18:48:20,+4.1490,-5.8443,+19.573
2022-06-02 18:53:21,+4.1486,-5.8441,+19.669
2022-06-02 18:58:22,+4.1477,-5.8448,+19.664
2022-06-02 19:03:24,+4.1477,-5.8443,+19.614
2022-06-02 19:08:25,+4.1479,-5.8446,+19.624
2022-06-02 19:13:26,+4.1477,-5.8450,+19.624
2022-06-02 19:18:27,+4.1477,-5.8437,+19.653
2022-06-02 19:23:28,+4.1488,-5.8448,+19.624
2022-06-02 19:28:29,+4.1488,-5.8425,+19.671
2022-06-02 19:33:30,+4.1493,-5.8450,+19.675
2022-06-02 19:38:31,+4.1484,-5.8441,+19.654
2022-06-02 19:43:32,+1.3606,-0.9203,+19.698
2022-06-02 19:48:33,+1.3604,-0.9201,+19.678
2022-06-02 19:53:34,+1.3602,-0.9203,+19.705
2022-06-02 19:58:35,+1.3566,-0.9207,+19.717
2022-06-02 20:03:36,+1.3577,-0.9207,+19.695
2022-06-02 20:08:37,+1.3571,-0.9203,+19.724
2022-06-02 20:13:38,+1.3542,-0.9192,+19.719
2022-06-02 20:18:39,+1.3571,-0.9196,+19.700
2022-06-02 20:23:40,+1.3575,-0.9187,+19.717
2022-06-02 20:28:41,+1.3562,-0.9185,+19.734
2022-06-02 20:33:42,+1.3578,-0.9199,+19.749
2022-06-02 20:38:43,+1.3558,-0.9185,+19.771
2022-06-02 20:43:45,+1.3562,-0.9201,+19.764
2022-06-02 20:48:46,+1.3571,-0.9196,+19.771
2022-06-02 20:53:47,+1.3562,-0.9194,+19.763
2022-06-02 20:58:48,+1.3567,-0.9196,+19.791
2022-06-02 21:03:49,+1.3561,-0.9196,+19.835
2022-06-02 21:08:50,+1.3569,-0.9194,+19.793
2022-06-02 21:13:51,+1.3556,-0.9183,+19.791
2022-06-02 21:18:52,+1.3567,-0.9196,+19.801
2022-06-02 21:23:53,+1.3547,-0.9187,+19.800
2022-06-02 21:28:54,+1.3542,-0.9199,+19.796
2022-06-02 21:33:55,+1.3563,-0.9196,+19.805
2022-06-02 21:38:56,+1.3558,-0.9190,+19.832
2022-06-02 21:43:57,+1.3547,-0.9205,+19.845
2022-06-02 21:48:58,+1.3552,-0.9185,+19.850
2022-06-02 21:53:59,+1.3565,-0.9190,+19.839
2022-06-02 21:59:00,+1.3565,-0.9185,+19.847
2022-06-02 22:04:01,+1.3556,-0.9196,+19.837
2022-06-02 22:09:02,+1.3566,-0.9183,+19.891
2022-06-02 22:14:04,+1.3558,-0.9194,+19.820
2022-06-02 22:19:05,+1.3558,-0.9212,+19.832
2022-06-02 22:24:06,+1.3565,-0.9199,+19.844
2022-06-02 22:29:07,+1.3550,-0.9188,+19.925
2022-06-02 22:34:08,+1.3557,-0.9201,+19.874
2022-06-02 22:39:09,+1.3552,-0.9190,+19.850
2022-06-02 22:44:10,+1.3550,-0.9194,+19.888
2022-06-02 22:49:11,+1.3552,-0.9179,+19.898
2022-06-02 22:54:12,+1.3543,-0.9192,+19.878
2022-06-02 22:59:13,+1.3544,-0.9208,+19.942
2022-06-02 23:04:14,+1.3550,-0.9188,+19.862
2022-06-02 23:09:15,+1.3541,-0.9201,+19.876
2022-06-02 23:14:16,+1.3548,-0.9208,+19.878
2022-06-02 23:19:17,+1.3536,-0.9192,+19.872
2022-06-02 23:24:18,+1.3543,-0.9205,+19.864
2022-06-02 23:29:19,+1.3528,-0.9185,+19.884
2022-06-02 23:34:20,+1.3569,-0.9194,+19.967
2022-06-02 23:39:21,+1.3537,-0.9201,+19.886
2022-06-02 23:44:22,+1.3385,+4.0199,+19.957
2022-06-02 23:49:24,+1.3378,+4.0208,+19.891
2022-06-02 23:54:25,+1.3391,+4.0224,+19.903
2022-06-02 23:59:26,+1.3389,+4.0233,+19.901
2022-06-03 00:04:27,+1.3387,+4.0242,+19.976
2022-06-03 00:09:28,+1.3402,+4.0213,+19.913
2022-06-03 00:14:29,+1.3400,+4.0238,+19.894
2022-06-03 00:19:30,+1.3389,+4.0220,+19.886
2022-06-03 00:24:31,+1.3382,+4.0226,+19.928
2022-06-03 00:29:32,+1.3382,+4.0240,+19.900
2022-06-03 00:34:33,+1.3389,+4.0244,+19.886
2022-06-03 00:39:34,+1.3398,+4.0244,+19.911
2022-06-03 00:44:35,+1.3386,+4.0240,+19.859
2022-06-03 00:49:36,+1.3386,+4.0247,+19.867
2022-06-03 00:54:37,+1.3371,+4.0233,+19.923
2022-06-03 00:59:38,+1.3387,+4.0244,+19.922
2022-06-03 01:04:39,+1.3387,+4.0240,+19.903
2022-06-03 01:09:40,+1.3380,+4.0249,+19.920
2022-06-03 01:14:41,+1.3389,+4.0249,+19.911
2022-06-03 01:19:42,+1.3387,+4.0235,+19.913
2022-06-03 01:24:43,+1.3387,+4.0233,+19.905
2022-06-03 01:29:45,+1.3385,+4.0244,+19.920
2022-06-03 01:34:46,+1.3396,+4.0253,+19.900
2022-06-03 01:39:47,+1.3393,+4.0247,+19.884
2022-06-03 01:44:48,+1.3411,+4.0231,+19.908
2022-06-03 01:49:49,+1.3394,+4.0258,+19.932
2022-06-03 01:54:50,+1.3407,+4.0249,+19.900
2022-06-03 01:59:51,+1.3382,+4.0249,+19.900
2022-06-03 02:04:52,+1.3387,+4.0244,+19.932
2022-06-03 02:09:53,+1.3369,+4.0229,+19.900
2022-06-03 02:14:54,+1.3391,+4.0249,+19.910
2022-06-03 02:19:55,+1.3382,+4.0256,+19.932
2022-06-03 02:24:56,+1.3383,+4.0255,+19.964
2022-06-03 02:29:57,+1.3387,+4.0258,+19.903
2022-06-03 02:34:58,+1.3378,+4.0271,+19.908
2022-06-03 02:39:59,+1.3391,+4.0247,+19.928
2022-06-03 02:45:00,+1.3382,+4.0260,+19.913
2022-06-03 02:50:01,+1.3389,+4.0269,+19.908
2022-06-03 02:55:02,+1.3380,+4.0267,+19.888
2022-06-03 03:00:03,+1.3384,+4.0265,+19.879
2022-06-03 03:05:04,+1.3383,+4.0269,+19.981
2022-06-03 03:10:05,+1.3396,+4.0265,+19.903
2022-06-03 03:15:07,+1.3378,+4.0258,+19.893
2022-06-03 03:20:08,+1.3380,+4.0249,+19.866
2022-06-03 03:25:09,+1.3371,+4.0256,+19.871
2022-06-03 03:30:10,+1.3382,+4.0267,+19.852
2022-06-03 03:35:11,+1.3389,+4.0258,+19.889
2022-06-03 03:40:12,+1.3389,+4.0258,+19.905
2022-06-03 03:45:13,+1.3050,+1.0746,+19.905
2022-06-03 03:50:14,+1.3048,+1.0737,+19.886
2022-06-03 03:55:15,+1.3039,+1.0730,+19.857
2022-06-03 04:00:16,+1.3032,+1.0726,+19.876
2022-06-03 04:05:17,+1.3050,+1.0699,+19.884
2022-06-03 04:10:18,+1.3039,+1.0728,+19.867
2022-06-03 04:15:19,+1.3068,+1.0710,+19.881
2022-06-03 04:20:20,+1.3043,+1.0735,+19.869
2022-06-03 04:25:21,+1.3033,+1.0732,+19.959
2022-06-03 04:30:22,+1.3048,+1.0701,+19.876
2022-06-03 04:35:23,+1.3048,+1.0730,+19.874
2022-06-03 04:40:24,+1.3046,+1.0705,+19.881
2022-06-03 04:45:25,+1.3037,+1.0714,+19.869
2022-06-03 04:50:26,+1.3052,+1.0703,+19.820
2022-06-03 04:55:28,+1.3043,+1.0694,+19.837
2022-06-03 05:00:29,+1.3041,+1.0717,+19.849
2022-06-03 05:05:30,+1.3032,+1.0697,+19.864
2022-06-03 05:10:31,+1.3037,+1.0728,+19.850
2022-06-03 05:15:32,+1.3052,+1.0714,+19.850
2022-06-03 05:20:33,+1.3054,+1.0694,+19.849
2022-06-03 05:25:34,+1.3050,+1.0708,+19.832
2022-06-03 05:30:35,+1.3032,+1.0708,+19.822
2022-06-03 05:35:36,+1.3037,+1.0712,+19.920
2022-06-03 05:40:37,+1.3021,+1.0714,+19.910
2022-06-03 05:45:38,+1.3025,+1.0703,+19.864
2022-06-03 05:50:39,+1.3039,+1.0699,+19.828
2022-06-03 05:55:40,+1.3052,+1.0710,+19.806
2022-06-03 06:00:41,+1.3046,+1.0714,+19.903
2022-06-03 06:05:42,+1.3057,+1.0710,+19.845
2022-06-03 06:10:43,+1.3037,+1.0708,+19.900
2022-06-03 06:15:44,+1.3028,+1.0712,+19.883
2022-06-03 06:20:45,+1.3036,+1.0717,+19.825
2022-06-03 06:25:46,+1.3038,+1.0706,+19.806
2022-06-03 06:30:48,+1.3029,+1.0708,+19.808
2022-06-03 06:35:49,+1.3048,+1.0701,+19.830
2022-06-03 06:40:50,+1.3041,+1.0681,+19.810
2022-06-03 06:45:51,+1.3032,+1.0701,+19.828
2022-06-03 06:50:52,+1.3025,+1.0710,+19.825
2022-06-03 06:55:53,+1.3050,+1.0706,+19.810
2022-06-03 07:00:54,+1.3025,+1.0712,+19.828
2022-06-03 07:05:55,+1.3048,+1.0701,+19.830
2022-06-03 07:10:56,+1.3039,+1.0712,+19.825
2022-06-03 07:15:57,+1.3041,+1.0701,+19.810
2022-06-03 07:20:58,+1.3031,+1.0712,+19.793
2022-06-03 07:25:59,+1.3023,+1.0712,+19.823
2022-06-03 07:31:00,+1.3029,+1.0708,+19.786
2022-06-03 07:36:01,+1.3014,+1.0677,+19.796
2022-06-03 07:41:02,+1.2826,-0.2972,+19.871
2022-06-03 07:46:03,+1.2606,-0.9143,+19.818
2022-06-03 07:51:04,+1.2606,-0.9125,+19.795
2022-06-03 07:56:05,+1.2593,-0.9149,+19.861
2022-06-03 08:01:06,+1.2579,-0.9169,+19.808
2022-06-03 08:06:07,+1.2612,-0.9160,+19.774
2022-06-03 08:11:09,+1.2597,-0.9163,+19.798
2022-06-03 08:16:10,+1.2610,-0.9160,+19.785
2022-06-03 08:21:11,+1.2594,-0.9181,+19.790
2022-06-03 08:26:12,+1.2579,-0.9163,+19.781
2022-06-03 08:31:13,+1.2601,-0.9158,+19.812
2022-06-03 08:36:14,+1.2590,-0.9174,+19.798
2022-06-03 08:41:15,+1.2579,-0.9154,+19.830
2022-06-03 08:46:16,+1.2586,-0.9158,+19.849
2022-06-03 08:51:17,+1.2590,-0.9158,+19.790
2022-06-03 08:56:18,+1.2604,-0.9181,+19.840
2022-06-03 09:01:19,+1.2601,-0.9165,+19.752
2022-06-03 09:06:20,+1.2572,-0.9167,+19.771
2022-06-03 09:11:21,+1.2590,-0.9163,+19.785
2022-06-03 09:16:22,+1.2592,-0.9167,+19.788
2022-06-03 09:21:23,+1.2599,-0.9178,+19.768
2022-06-03 09:26:24,+1.2601,-0.9172,+19.785
2022-06-03 09:31:25,+1.2576,-0.9187,+19.749
2022-06-03 09:36:26,+1.2578,-0.9183,+19.752
2022-06-03 09:41:27,+1.2578,-0.9190,+19.756
2022-06-03 09:46:28,+1.2590,-0.9187,+19.790
2022-06-03 09:51:30,+1.2587,-0.9187,+19.761
2022-06-03 09:56:31,+1.2601,-0.9165,+19.744
2022-06-03 10:01:32,+1.2576,-0.9192,+19.751
2022-06-03 10:06:33,+1.2605,-0.9183,+19.764
2022-06-03 10:11:34,+1.2590,-0.9187,+19.766
2022-06-03 10:16:35,+1.2601,-0.9190,+19.749
2022-06-03 10:21:36,+1.2570,-0.9169,+19.759
2022-06-03 10:26:37,+1.2576,-0.9183,+19.754
2022-06-03 10:31:38,+1.2587,-0.9194,+19.741
2022-06-03 10:36:39,+1.2578,-0.9185,+19.746
2022-06-03 10:41:40,+1.2570,-0.9176,+19.763
2022-06-03 10:46:41,+1.2583,-0.9183,+19.752
2022-06-03 10:51:42,+1.2592,-0.9178,+19.747
2022-06-03 10:56:43,+1.2579,-0.9203,+19.759
2022-06-03 11:01:44,+1.2580,-0.9190,+19.730
2022-06-03 11:06:45,+1.2581,-0.9190,+19.796
2022-06-03 11:11:46,+1.2567,-0.9165,+19.734
2022-06-03 11:16:47,+1.2578,-0.9185,+19.729
2022-06-03 11:21:48,+1.2569,-0.9183,+19.732
2022-06-03 11:26:49,+1.2580,-0.9196,+19.732
2022-06-03 11:31:51,+1.2583,-0.9187,+19.725
2022-06-03 11:36:52,+1.2567,-0.9190,+19.747
2022-06-03 11:41:53,+1.2444,-2.8966,+19.744
2022-06-03 11:46:54,+1.2466,-2.8986,+19.739
2022-06-03 11:51:55,+1.2453,-2.8988,+19.741
2022-06-03 11:56:56,+1.2451,-2.9002,+19.803
2022-06-03 12:01:57,+1.2444,-2.8995,+19.752
2022-06-03 12:06:58,+1.2435,-2.8999,+19.742
2022-06-03 12:11:59,+1.2448,-2.9006,+19.746
2022-06-03 12:17:00,+1.2451,-2.8991,+19.793
2022-06-03 12:22:01,+1.2450,-2.9013,+19.730
2022-06-03 12:27:02,+1.2451,-2.9008,+19.739
2022-06-03 12:32:03,+1.2428,-2.8999,+19.747
2022-06-03 12:37:04,+1.2444,-2.9022,+19.725
2022-06-03 12:42:05,+1.2426,-2.9004,+19.730
2022-06-03 12:47:06,+1.2444,-2.9004,+19.727
2022-06-03 12:52:07,+1.2433,-2.9011,+19.730
2022-06-03 12:57:08,+1.2435,-2.9006,+19.761
2022-06-03 13:02:09,+1.2442,-2.9022,+19.744
2022-06-03 13:07:10,+1.2424,-2.9031,+19.751
2022-06-03 13:12:12,+1.2428,-2.8999,+19.737
2022-06-03 13:17:13,+1.2424,-2.9004,+19.747
2022-06-03 13:22:14,+1.2422,-2.9024,+19.779
2022-06-03 13:27:15,+1.2426,-2.9017,+19.727
2022-06-03 13:32:16,+1.2435,-2.9031,+19.752
2022-06-03 13:37:17,+1.2435,-2.9020,+19.749
2022-06-03 13:42:18,+1.2447,-2.9024,+19.808
2022-06-03 13:47:19,+1.2429,-2.8999,+19.779
2022-06-03 13:52:20,+1.2424,-2.9008,+19.735
2022-06-03 13:57:21,+1.2435,-2.9026,+19.751
2022-06-03 14:02:22,+1.2422,-2.9008,+19.759
2022-06-03 14:07:23,+1.2430,-2.9015,+19.747
2022-06-03 14:12:24,+1.2442,-2.9022,+19.749
2022-06-03 14:17:25,+1.2437,-2.9017,+19.776
2022-06-03 14:22:26,+1.2442,-2.9026,+19.756
2022-06-03 14:27:27,+1.2431,-2.9038,+19.768
2022-06-03 14:32:28,+1.2418,-2.9024,+19.796
2022-06-03 14:37:29,+1.2429,-2.9035,+19.785
2022-06-03 14:42:30,+1.2413,-2.9035,+19.763
2022-06-03 14:47:32,+1.2438,-2.9026,+19.812
2022-06-03 14:52:33,+1.2424,-2.9040,+19.817
2022-06-03 14:57:34,+1.2422,-2.9035,+19.783
2022-06-03 15:02:35,+1.2424,-2.9040,+19.757
2022-06-03 15:07:36,+1.2442,-2.9024,+19.768
2022-06-03 15:12:37,+1.2415,-2.9026,+19.754
2022-06-03 15:17:38,+1.2428,-2.9035,+19.756
2022-06-03 15:22:39,+1.2417,-2.9047,+19.759
2022-06-03 15:27:40,+1.2433,-2.9024,+19.759
2022-06-03 15:32:41,+1.2397,-2.9033,+19.776
2022-06-03 15:37:42,+1.2431,-2.9031,+19.828
2022-06-03 15:42:43,+1.2007,-5.9242,+19.764
2022-06-03 15:47:44,+1.2014,-5.9226,+19.771
2022-06-03 15:52:45,+1.2021,-5.9237,+19.783
2022-06-03 15:57:46,+1.2007,-5.9228,+19.773
2022-06-03 16:02:47,+1.1996,-5.9246,+19.766
2022-06-03 16:07:48,+1.2003,-5.9248,+19.764
2022-06-03 16:12:49,+1.2027,-5.9244,+19.773
2022-06-03 16:17:50,+1.1996,-5.9235,+19.774
2022-06-03 16:22:51,+1.1980,-5.9242,+19.779
2022-06-03 16:27:53,+1.2021,-5.9255,+19.790
2022-06-03 16:32:54,+1.2001,-5.9246,+19.822
2022-06-03 16:37:55,+1.2010,-5.9235,+19.854
2022-06-03 16:42:56,+1.1996,-5.9257,+19.806
2022-06-03 16:47:57,+1.2003,-5.9242,+19.800
2022-06-03 16:52:58,+1.1989,-5.9253,+19.791
2022-06-03 16:57:59,+1.1988,-5.9253,+19.822
2022-06-03 17:03:00,+1.1996,-5.9244,+19.803
2022-06-03 17:08:01,+1.1994,-5.9257,+19.793
2022-06-03 17:13:02,+1.1996,-5.9262,+19.790
2022-06-03 17:18:03,+1.2005,-5.9264,+19.810
2022-06-03 17:23:04,+1.2001,-5.9264,+19.810
2022-06-03 17:28:05,+1.2008,-5.9246,+19.886
2022-06-03 17:33:06,+1.1995,-5.9260,+19.878
2022-06-03 17:38:07,+1.2006,-5.9273,+19.910
2022-06-03 17:43:08,+1.2005,-5.9244,+19.820
2022-06-03 17:48:09,+1.2003,-5.9248,+19.844
2022-06-03 17:53:10,+1.1999,-5.9264,+19.834
2022-06-03 17:58:11,+1.1999,-5.9264,+19.839
2022-06-03 18:03:13,+1.1986,-5.9246,+19.866
2022-06-03 18:08:14,+1.1986,-5.9264,+19.867
2022-06-03 18:13:15,+1.1981,-5.9266,+19.891
2022-06-03 18:18:16,+1.2009,-5.9262,+19.954
2022-06-03 18:23:17,+1.1991,-5.9262,+19.957
2022-06-03 18:28:18,+1.2011,-5.9266,+19.918
2022-06-03 18:33:19,+1.1981,-5.9253,+19.883
2022-06-03 18:38:20,+1.1986,-5.9271,+19.920
2022-06-03 18:43:21,+1.2000,-5.9264,+19.920
2022-06-03 18:48:22,+1.2000,-5.9266,+19.915
2022-06-03 18:53:23,+1.2004,-5.9260,+19.883
2022-06-03 18:58:24,+1.1995,-5.9260,+19.896
2022-06-03 19:03:25,+1.1993,-5.9271,+19.896
2022-06-03 19:08:26,+1.1993,-5.9271,+19.920
2022-06-03 19:13:27,+1.1991,-5.9269,+19.947
2022-06-03 19:18:28,+1.1986,-5.9253,+19.949
2022-06-03 19:23:29,+1.1984,-5.9264,+19.960
2022-06-03 19:28:30,+1.2004,-5.9284,+19.950
2022-06-03 19:33:31,+1.2011,-5.9262,+19.947
2022-06-03 19:38:33,+1.2000,-5.9260,+19.957
2022-06-03 19:43:34,-0.6813,-1.0129,+19.966
2022-06-03 19:48:35,-0.6831,-1.0138,+19.999
2022-06-03 19:53:36,-0.6833,-1.0120,+20.003
2022-06-03 19:58:37,-0.6838,-1.0104,+20.006
2022-06-03 20:03:38,-0.6831,-1.0104,+19.989
2022-06-03 20:08:39,-0.6835,-1.0109,+19.999
2022-06-03 20:13:40,-0.6826,-1.0100,+20.016
2022-06-03 20:18:41,-0.6853,-1.0089,+20.026
2022-06-03 20:23:42,-0.6837,-1.0098,+20.042
2022-06-03 20:28:43,-0.6841,-1.0118,+20.067
2022-06-03 20:33:44,-0.6860,-1.0111,+20.047
2022-06-03 20:38:45,-0.6851,-1.0109,+20.028
2022-06-03 20:43:46,-0.6848,-1.0109,+20.059
2022-06-03 20:48:47,-0.6848,-1.0113,+20.106
2022-06-03 20:53:48,-0.6871,-1.0098,+20.055
2022-06-03 20:58:49,-0.6856,-1.0096,+20.160
2022-06-03 21:03:50,-0.6860,-1.0114,+20.168
2022-06-03 21:08:51,-0.6862,-1.0107,+20.202
2022-06-03 21:13:52,-0.6842,-1.0082,+20.206
2022-06-03 21:18:53,-0.6845,-1.0100,+20.147
2022-06-03 21:23:55,-0.6854,-1.0105,+20.170
2022-06-03 21:28:56,-0.6856,-1.0096,+20.133
